,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ALPHA,param_ETA,param_LAMBDA,param_epochs,param_hiddenUnits,param_randomSeed,param_weightInitialization,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
10,0.056290626525878906,0.016347865344741638,0.0003661314646402995,0.00011757772568340587,0.4,0.1,0.1,100,4,20,type1,"{'ALPHA': 0.4, 'ETA': 0.1, 'LAMBDA': 0.1, 'epochs': 100, 'hiddenUnits': 4, 'randomSeed': 20, 'weightInitialization': 'type1'}",0.8108108108108109,0.7567567567567568,0.8378378378378378,0.8018018018018018,0.033708625106071526,209,0.8648648648648649,0.8648648648648649,0.8513513513513513,0.8603603603603603,0.006370331362041008
11,0.06226213773091634,0.008185519450141144,0.00041166941324869793,5.52570170039324e-05,0.4,0.1,0.1,100,4,20,type2,"{'ALPHA': 0.4, 'ETA': 0.1, 'LAMBDA': 0.1, 'epochs': 100, 'hiddenUnits': 4, 'randomSeed': 20, 'weightInitialization': 'type2'}",0.8108108108108109,0.7567567567567568,0.8378378378378378,0.8018018018018018,0.033708625106071526,209,0.8648648648648649,0.8513513513513513,0.8648648648648649,0.8603603603603603,0.006370331362041008
12,0.07967599232991536,0.0017323767432707768,0.0004973411560058594,1.7328728575269503e-05,0.4,0.1,0.1,100,16,0,xav,"{'ALPHA': 0.4, 'ETA': 0.1, 'LAMBDA': 0.1, 'epochs': 100, 'hiddenUnits': 16, 'randomSeed': 0, 'weightInitialization': 'xav'}",0.8108108108108109,0.7567567567567568,0.8378378378378378,0.8018018018018018,0.033708625106071526,209,0.8648648648648649,0.8513513513513513,0.8648648648648649,0.8603603603603603,0.006370331362041008
13,0.07811816533406575,0.0026741149445447827,0.0004810492197672526,2.5683139689914744e-05,0.4,0.1,0.1,100,16,0,type1,"{'ALPHA': 0.4, 'ETA': 0.1, 'LAMBDA': 0.1, 'epochs': 100, 'hiddenUnits': 16, 'randomSeed': 0, 'weightInitialization': 'type1'}",0.8108108108108109,0.7567567567567568,0.8378378378378378,0.8018018018018018,0.033708625106071526,209,0.8648648648648649,0.8513513513513513,0.8648648648648649,0.8603603603603603,0.006370331362041008
14,0.0771794319152832,0.0026956507517362674,0.00048478444417317707,1.807828517055559e-05,0.4,0.1,0.1,100,16,0,type2,"{'ALPHA': 0.4, 'ETA': 0.1, 'LAMBDA': 0.1, 'epochs': 100, 'hiddenUnits': 16, 'randomSeed': 0, 'weightInitialization': 'type2'}",0.8108108108108109,0.7567567567567568,0.8378378378378378,0.8018018018018018,0.033708625106071526,209,0.8648648648648649,0.8513513513513513,0.8648648648648649,0.8603603603603603,0.006370331362041008
15,0.07053446769714355,0.011733334285440858,0.00043837229410807293,7.434846370686669e-05,0.4,0.1,0.1,100,16,5,xav,"{'ALPHA': 0.4, 'ETA': 0.1, 'LAMBDA': 0.1, 'epochs': 100, 'hiddenUnits': 16, 'randomSeed': 5, 'weightInitialization': 'xav'}",0.8108108108108109,0.7567567567567568,0.8378378378378378,0.8018018018018018,0.033708625106071526,209,0.8648648648648649,0.8513513513513513,0.8648648648648649,0.8603603603603603,0.006370331362041008
16,0.07937153180440266,0.0024003743392700407,0.000484466552734375,1.6171506496683938e-05,0.4,0.1,0.1,100,16,5,type1,"{'ALPHA': 0.4, 'ETA': 0.1, 'LAMBDA': 0.1, 'epochs': 100, 'hiddenUnits': 16, 'randomSeed': 5, 'weightInitialization': 'type1'}",0.8108108108108109,0.7567567567567568,0.8378378378378378,0.8018018018018018,0.033708625106071526,209,0.8648648648648649,0.8513513513513513,0.8648648648648649,0.8603603603603603,0.006370331362041008
17,0.08428494135538737,0.004789130072711967,0.0005267461140950521,2.6850302893565263e-05,0.4,0.1,0.1,100,16,5,type2,"{'ALPHA': 0.4, 'ETA': 0.1, 'LAMBDA': 0.1, 'epochs': 100, 'hiddenUnits': 16, 'randomSeed': 5, 'weightInitialization': 'type2'}",0.8108108108108109,0.7567567567567568,0.8378378378378378,0.8018018018018018,0.033708625106071526,209,0.8648648648648649,0.8513513513513513,0.8648648648648649,0.8603603603603603,0.006370331362041008
18,0.050970872243245445,0.004152994157634551,0.0003266334533691406,5.104719392304695e-05,0.4,0.1,0.1,100,16,10,xav,"{'ALPHA': 0.4, 'ETA': 0.1, 'LAMBDA': 0.1, 'epochs': 100, 'hiddenUnits': 16, 'randomSeed': 10, 'weightInitialization': 'xav'}",0.8108108108108109,0.7567567567567568,0.8378378378378378,0.8018018018018018,0.033708625106071526,209,0.8648648648648649,0.8378378378378378,0.8648648648648649,0.8558558558558559,0.012740662724081964
19,0.07117684682210286,0.007855073356823028,0.0003561973571777344,4.684465003941439e-05,0.4,0.1,0.1,100,16,10,type1,"{'ALPHA': 0.4, 'ETA': 0.1, 'LAMBDA': 0.1, 'epochs': 100, 'hiddenUnits': 16, 'randomSeed': 10, 'weightInitialization': 'type1'}",0.8108108108108109,0.7567567567567568,0.8378378378378378,0.8018018018018018,0.033708625106071526,209,0.8648648648648649,0.8513513513513513,0.8648648648648649,0.8603603603603603,0.006370331362041008
20,0.0798327128092448,0.006708470810665743,0.000471194585164388,7.393112010674625e-06,0.4,0.1,0.1,100,16,10,type2,"{'ALPHA': 0.4, 'ETA': 0.1, 'LAMBDA': 0.1, 'epochs': 100, 'hiddenUnits': 16, 'randomSeed': 10, 'weightInitialization': 'type2'}",0.8108108108108109,0.7567567567567568,0.8378378378378378,0.8018018018018018,0.033708625106071526,209,0.8648648648648649,0.8513513513513513,0.8648648648648649,0.8603603603603603,0.006370331362041008
21,0.09346707661946614,0.014271656929945767,0.0004882017771402995,2.3249852679631506e-05,0.4,0.1,0.1,100,16,20,xav,"{'ALPHA': 0.4, 'ETA': 0.1, 'LAMBDA': 0.1, 'epochs': 100, 'hiddenUnits': 16, 'randomSeed': 20, 'weightInitialization': 'xav'}",0.8108108108108109,0.7567567567567568,0.8378378378378378,0.8018018018018018,0.033708625106071526,209,0.8648648648648649,0.8513513513513513,0.8648648648648649,0.8603603603603603,0.006370331362041008
22,0.04599555333455404,0.000604971890447744,0.0002911090850830078,5.571041796468698e-06,0.4,0.1,0.1,100,16,20,type1,"{'ALPHA': 0.4, 'ETA': 0.1, 'LAMBDA': 0.1, 'epochs': 100, 'hiddenUnits': 16, 'randomSeed': 20, 'weightInitialization': 'type1'}",0.8108108108108109,0.7567567567567568,0.8378378378378378,0.8018018018018018,0.033708625106071526,209,0.8648648648648649,0.8378378378378378,0.8648648648648649,0.8558558558558559,0.012740662724081964
